text,label
Nice nd clever  technique! keep going veena! Tc!lots of luv!,5
nice,2
Samshyam maari thanks ,1
Hi mam American chopsuey is my favourite one thank you for sharing the reciepe.,1
Happy birthday avi...,6
Hiii chechiii,6
Hi veenechi  u cake ente favourite aanu. Veenechidea cakes kure oke njan try cheythitund ethum try cheyam love u chechi ,6
Adipoli look.....,4
മുകളിലേ   modern kichanil നിന്ന് താഴത്തേ സാധാ kitchen il വന്നപ്പോഴാണ് എനിക്കു സന്തോഷമായതു൦ ഇഷ്ടം കൂടിയതു ൦,6
You are a great inspiration to all the ladies. Loved the way of ur cooking and presentation.,4
എല്ലാ വിധ നന്മകളും ജാൻ ചേട്ടനും കുടുംബത്തിനും എല്ലാം നന്നായി വരട്ടെപുതുവത്സര ആശംസകൾ,6
Super mam.. best quality videos.. weldon ,3
Thank you mam for sharing videos of delicious dishes...,1
Hello madam ,6
Camera man illengilum mam enthu super aayi eduthu kollatto mam super love you ,4
ഒരു പെൺകുഞ്ഞും കൂടി വേണമായിരുന്നു ചേച്ചി,6
This is a staple breakfast in palakkad.. but with urad dal and no tamarind. We add cheriya ulli and കറിവേപ്പില also..,2
Hi..Mam...I like dis recipe,2
Tomato rice pole tomato ku pakaram vere enthoke use cheyam chechi,7
Eni pokumbol enneyum kootiko ta.... Passport polum koodeyillathavalude nadakatha moham,6
രണ്ടീസം ആയി വന്നിട്ട് ,6
endh bangiyaaaa,6
Hi chechii..... I like your videos a lot ...could you please upload sausage recipe. Thanks and regards....,7
Be happy as always!!lots of luv and prayers!!!Jaan ur  so open! Rare!simple! No acting! Ur on camera what  ur in real! Keep it up!stay  blessed! Tc!,6
എനിക്ക് വലിയ ആഗ്രഹം ആയിരുന്നു ചേച്ചിയുടെ വീട് ഒന്ന് കാണാൻ. തിരുവനന്തപുരത്ത് ഉള്ള വീട് കൂടി ഒന്ന് കാണിച്ചു തരാമോ,6
njan oru vlog thudangatte,6
A Chicken 65 receipt request being made since long..,6
Hi mam,6
"Fine chopping  kure years aayi cooking cheyyunnaya, still finding it helpful veena chechi.. sthiram viewer aa, though not actively commenting.. love your recipes as always",6
Enikku padayerunu uppumavu undakan eppo easy ayi,4
കാണാൻ ആഗ്രഹിച്ച video. Like your son.,6
Super veenechiii... Nanduttante rainbow forest nalla rasand kanan ....aviii ezhuthiyath adipoli aayi tto,5
Ee recipe wheat atta kondu cheyyan pattumo?,7
Smpl and yet variety...lovd it chechi,3
Chechi... ellam.. method.. enik 2nd one eattavum ishtayath.. thanks chechi,1
Stay blessed,6
Theerchayayum try cheyyum,6
Lakshmi maminte vlogil maminte apartment kandavar like ,6
Amazing! Salutes to you and specially to Jan!!,6
Beautiful ,4
Mam super...Thank you so much mam..,1
ജാൻ ചേട്ടനെയും അവരുടെ  പേരെന്സിനെയും   പോലെ  എല്ലാവരും  ആയെങ്കിൽ  എന്ന്  ആഗ്രഹുച്ചു പോവുന്നു ,6
Our new channel.. pls support us.  we will be uploading useful vedios.,6
Adipoly will try for sure,3
Congratulations on your new home.,6
I watch all this while travelling for work,6
lovely house veena . Pls add indoor plants . Small and large ones. Stay blessed ,6
Starting poya vazhiyil kore sunflower kandu..spr place..,6
Nice nd simple! keep going veena! Lots of luv!,2
DSF nu kittunna sweet ball and syrup receipe paranjhu tharo,7
Chilavillathe Portugal kandu,6
As usual .... The best  ,2
ബ്രാണ്ടിക്കുപ്പിയിലെ വെളിച്ചെണ്ണ ചേച്ചീനെ സമ്മതിച്ചു.. അതു പബ്ലിക് അയി കാണിച്ച ചേച്ചി വേറെ ലെവൽ അപ്പോ ചേച്ചിടെ മുഖത്തെ ആ ചമ്മൽ ,6
saree and necklace  pinne onion chicken...athu athukkum mele ...happy journey...,6
Payasam ,6
"Hi Veena, I used to roast peanuts in microwave like this. But the tip of adding a little water had given better result. Thank you.",7
"ഒരു വിഡിയോയിൽ പോലും ""എന്റേത്""എന്നൊരു മെൻഷൻ ചെയ്യൽ കേട്ടിട്ടില്ല. എല്ലാം ""നമ്മൾ"" എന്നുമാത്രമേ പറഞ്ഞു കേട്ടിട്ടുള്ളു.. we are so delighted for that acceptance..",4
Lovely home  let the new home bring new joys in your life beginning with the new year 2020 ,6
I think these type pudding is served in restaurant buffets in short glasses. Thank you so much for the wonderful recipe. Will definitely give a try. Happy and safe diwali to you and your  family.,1
Thanks,1
Happy anniversary...,6
കേക്കിലെ മഴവിൽ അഴക്.... കേക്ക് ഉണ്ടാക്കാനുള്ള ധൈര്യം എനിക്കു എന്നു വരുമോ.. എന്നാലും മാലോകരെല്ലാം  കേക്ക് ഉണ്ടാക്കുന്നത് കാണുന്നുണ്ട് ,6
Super !!! Try cheyyum sure ... happy X mas ,5
Ethrayum nalla visual treet thannathinu ,6
Simple and yummy recipe... Love you chechi ,5
Beautiful home.... Happy new year chechiii,6
"++ The Onion Talks.. for a good few opening mnts..it appeared as if the lone onion on the table was ""talking"" in your voice !! Truly there's no other vegg, as the Onion would be,  that can be equally compelling to watch in its swift professional chop-chop",6
ഈ ഒരൊറ്റ വീഡിയോ കൊണ്ട് ലോകം മുഴുവൻ ആരാധകരെ സൃഷ്‌ടിച്ച ജാൻ ചേട്ടൻ..,6
ജാൻ എന്ന പുണ്ണ്യത്തിന് ഒരു ബിഗ് സല്യൂട്ട് . ഒപ്പം ജാന്റെ അച്ഛനും അമ്മയ്ക്കും.,6
"Hai ma'am, Thank you for showing relatives. Very good video.",5
wow my favourite thank u for the recipe mam,1
Sorrrry VJ..I blinked...wht was the curry u said it was ?! Haha tht was bullet fast !! ,6
Hardwork Never fails ,6
Jan chettante koprayangal....,6
naseema,6
"Lekshmi since we (in my family), have thyroid, Mone can you please suggest some other vegetable name instead of cabbage and chembu, as per doctor these are not good for thyroid patients.",7
അടിപൊളിമയിൽ ഒരു സംഭവം തന്നെ ഒപ്പം നിങ്ങളും god bless u,6
Ponni rice vechat indakki njn.....sooper ayi,6
Parvathy idakyu samsarichapol idakyu nokiyathu eshtamayi ,6
"Chechi njan achappam undakki, valare nannayirunnu, pinne innathe video clear ayilla chech, enthupatty?",5
Mam. Thanks for the wonderful recipe ,1
Chechii lentil soup recipe edamoo?,7
Chechii happy journey ...convey my regards to Achan and Amma...Miss u ...,6
Chechi... popcorn undakkunnathum koodi onnu kanikkumo pls,7
Thanks chechi..  Super aayittundu... Try cheyyaam kto,1
Red colour Dosha healthy Dosha  super Veena chechi,3
Enthu cheythu kazhinjalum avide clean aakki idunnundu . Curry kaanumpo kothiyavanu,4
Athra manoharamaya sthalam. Simple recipe  anthayalum try cheyum . Makkalku eshtavum ,2
"Dear Mam, I was thinking that Adapradam was such a difficult recipe to do for a beginner like me ...but you made that so easy and quite appetizing way...Thank you and loved the way that you presented in front of us... Thank you once again!!",5
Wow...looks good .gonna try it Chechi..will update the result in fb group..,6
"Hi mam...., thank u for wonderful recipes",1
ഒരുപാട് നാളായി ഒരുപാട് ആളുകൾ അന്വേഷിച്ചു നടക്കുന്ന ചേച്ചിയുടെ വീഡിയോ .... ചേച്ചിയുടെ കത്തി കാണാൻ  ഇഷ്ടമുള്ളവർക് ഈ വീഡിയോ മുഴുവൻ കണ്ടോണ്ടിരിയ്ക്കാം.... പിന്നെ ആ നെയിൽ പോളിഷും ... ഞാൻ കാത്തിരുന്നതും കിട്ടി  രണ്ടാമത്തെ രീതിയാണ് എനിക്ക് ഒട്ടും വശമില്ലാത്തത്.... thank you chechi,5
"Super .., chechi duck egg bulse chaithu kazhikkamo? Duck egginu vevu kuduthal alle?",7
U r just amazing i dont know what to tell u about this. U r awesome.,4
എന്തായാലും ഉണ്ടാക്കും.. അടിപൊളി റെസിപി ചേച്ചി ,2
തീപ്പെട്ടി കൊണ്ട് ഗ്യാസ് കത്തിക്കുന്ന നമ്മുടെ സ്വന്തം ലക്ഷ്മി ചേച്ചി..... അതിഷ്ടപെട്ടവർ ഇതിലെ വായോ,6
Ohh !  Great  Enjoy & Take care of yourself  ciao,6
Cooker egg biriyani vanam chechi n thank u for this useful video too,1
Aahaa.... apm slow aayittum parayan ariyam,6
God bless you,6
Made this on my husband's birthday and he liked it,6
ചേച്ചിക്ക് എന്റെ ചക്കര ഉമ്മ  എന്ന് സ്വന്തം തൃശ്ശൂർക്കാരി ,6
Enjoy dears,6
So your husband is ഗ്രേറ്റ്‌ man,6
Superb..... Thank you so much for this recipe.... We r very happy to watching ur videos that will be extended on 30 or 40 minutes..... So don't shortened the videos... OK.... .... Orikkalum bore aayi enikku thonniyittilla...... ,5
Chechi meen achar idunna oru video cheyavo? please,7
"Super mam, next vlog ന്  കാത്തിരിക്കുന്നു",3
Duckine kittumbol njan try cheyum,6
Thanks വീണേച്ചി,1
Jeera powder use cheythathu nalla jeerskam aano?,7
പ്രകൃതിയുടെ സൗന്ദര്യം കണ്ടിട്ട് അത്ഭുതം തോന്നുന്നു. ഒറ്റയ്ക്ക് വീഡിയോ എടുത്തിട്ട് ഒരു കുറവുമില്ല.അതി മനോഹരം ...,6
Adipoli. Nale thanne try cheyyum.,2
New house super ..Ente veenechi nammude kdlr vannit oru vaaku polum paranjillallo missed it..  ini varumbo parayanam kto,6
"സൂപ്പർ ആയിട്ടുണ്ട്, ഈ അടുക്കളയിൽ നിന്ന് ",6
Nice video,3
Good family.good events .happiness. really enjoyed this vlog. ,3
Jeerakam... nalla jeerakam aanoo??,7
e vlog kandappol ellam neril kanda oru anubhavam aayirunnu tto.,6
നന്ദി വീണ്ടും വരിക,1
Cake Sooperb,2
Easy aanallo,2
ഹായ്... വീണാ റെയ്ൻ ബോ കേക്ക് സൂപ്പർ,2
 cuteeeee madam ,4
Veena othiri thanks. ഞാൻ ഒത്തിരി ആഗ്രഹിച്ച റെസിപ്പി ,1
"Hai ma'am,I'm eagerly waiting for your each episodes.thank you very much for your effort and dedication .",1
Easy n simple recipewill try veenachechy,2
U r amazing....,4
Ur...old style of cooking really inspiring..,4
എനിക്ക് ചേച്ചിയുടെ ഈ അടുക്കളയാണ് കൂടുതൽ ഇഷ്ടം,6
വീണ ചേച്ചി യെ ishtappedunnavar ഒരുപാട് പേരുണ്ട്,6
Aaa saree uduthu enthoru bhangiya???,6
Veenechi veed maariyoo??,6
Excellent video. Very informative. Certainly we will try,3
Thanks u so much,1
Hai dear mam I am really thanks to you for the first time my uppumaavu come out perfectly from your recepie,4
Super...chechi..,4
Daily oru pravashyam chechiye kandilnkil ipo ntho poleya chechii. Love u n ur family..,6
How many of u are reading comments while watching this video??? Like here  let me know that ,6
Chechi try cheythu..  pwoliyetto Nalla recipe ayirunu..Thanks chechi. ,4
Palak paneer super ayitundu veena chechi,2
Nice ചേച്ചി.. ,6
"Veenechiyeee....orikye chechi recipe kandaal pinne vere enthoke kandalum ee oru feel ,happiness kittila.....",2
Innathe enter break fast maminte uppmaav recipe nannayirunnu thanks man njan thenga cherthilla chirakaanullabmadi,1
Nancy Chechi work cheyyunnille,6
Chechi opos recipes inniyum idumo... Plz....,7
Ggg piriyani dri pannunen chema test supera irunthathu thank you so much,5
Kidu,3
Njaan ethu try cheyyum...sure... Bhaaki oruvidam recipes Okke try cheythu...... Chechi Pwoli aane,5
വറുത്ത അരിപൊടി തന്നെ വേണോ,7
Naseema ,6
പൊടി ഉപ്പുമാവ് superb !!!,2
Mashah allah,6
"Dear Maam,your positive attitude itself is a message how to overcome all personal worries.It really inspires.",4
ഉണ്ടാക്കാൻ ഉദ്ദേശിക്കുന്ന റെസിപ്പി എത്ര ചാനലിൽ നോക്കിയാലും ലാസ്റ്റ് ഉണ്ടാക്കുന്നത് നമ്മുടെ വീണേചിയുടെ തന്നേ ആകും...  എത്രയോ തവണ ഉണ്ടാക്കിയതാണ് മാർബിൾ കേക്ക്...  എന്നാലും ഫുൾ വീഡിയോ കണ്ടു... അത്രയ്ക്കു ഇഷ്ടാണ് എനിക്ക്..  പിന്നെ സ്വിസ് റോൾ കേക്കിനായി കട്ട വെയ്റ്റിംഗ് ആണ് ട്ടോ..... next വീക്ക്‌ ഹബ്ബി പറന്നിങ്ങു എത്തും...  അപ്പോ ഉണ്ടാക്കിക്കൊടുക്കാൻ വേണ്ടിയാ...  ചേച്ചി പ്ലീസ്....  മറക്കല്ലേ ,6
Chechi you are the only reason for my interest in cooking.. Thank you so much for your videos...,1
